TF,GENE,abs
Chd2,B230219D22Rik,3.391382420200709
Chd2,B3gnt5,1.8416795594226845
Chd2,BC004004,0.0
Chd2,BC005624,0.0
Chd2,BC017643,0.0
Chd2,Bag1,0.0
Chd2,Bag4,0.0
Chd2,Bag5,0.0
Chd2,Banf1,0.0
Chd2,Baz1a,0.0
Chd2,Baz1b,1.8726148009259016
Chd2,Baz2a,0.0
Chd2,Baz2b,0.0
Chd2,Bbx,0.0
Chd2,Bcap29,0.0
Chd2,Bcap31,0.0
Chd2,Bcas2,1.7512680912538034
Chd2,Bcl2,0.0
Chd2,Bclaf1,0.6465592731847967
Chd2,Bdp1,0.0
Chd2,Bhlhe40,1.7527782977064204
Chd2,Bin1,0.0
Chd2,Bin3,0.0
Chd2,Birc2,0.0
Chd2,Birc6,0.0
Chd2,Blmh,0.0
Chd2,Bms1,0.0
Chd2,Bnip2,1.0516158454384597
Chd2,Bptf,0.0
Chd2,Brd2,0.0
Chd2,Brd3,2.4860168976066306
Chd2,Brd7,2.1495027549966306
Chd2,Brd8,0.0
Chd2,Brix1,0.0
Chd2,Bscl2,0.0
Chd2,Btbd9,0.0
Chd2,Bub3,0.0
Chd2,Bzw1,0.0
Chd2,Bzw2,0.0
Chd2,C1d,0.0
Chd2,C1qbp,0.0
Chd2,Cabin1,0.0
Chd2,Calm1,0.0
Chd2,Calm2,0.0
Chd2,Camk2d,1.3720541712927636
Chd2,Capza2,0.0
Chd2,Capzb,0.0
Chd2,Car2,0.0
Chd2,Card11,0.0
Chd2,Casp1,0.0
Chd2,Casp8,0.0
Chd2,Casp8ap2,0.0
Chd2,Cast,0.0
Chd2,Cblb,1.8416795594226845
Chd2,Cbx1,0.0
Chd2,Cbx5,0.0
Chd2,Ccar1,0.0
Chd2,Ccdc12,0.0
Chd2,Ccdc124,0.0
Chd2,Ccdc127,0.0
Chd2,Ccdc47,2.4860168976066306
Chd2,Ccdc50,0.0
Chd2,Ccdc66,0.0
Chd2,Ccdc82,0.0
Chd2,Ccdc88b,0.0
Chd2,Ccdc88c,0.0
Chd2,Ccl3,0.0
Chd2,Ccl4,0.0
Chd2,Ccm2,0.0
Chd2,Ccnd2,0.1427402992220216
Chd2,Ccnd3,0.0
Chd2,Ccndbp1,0.0
Chd2,Ccnh,0.0
Chd2,Ccnl1,0.8808096566466062
Chd2,Ccnl2,0.0
Chd2,Ccnt2,0.5481701378620107
Chd2,Ccr5,0.0
Chd2,Cct2,0.0
Chd2,Cct4,0.0
Chd2,Cct5,0.0
Chd2,Cct7,0.0
Chd2,Cct8,2.821054345858069
Chd2,Cd160,0.0
Chd2,Cd164,0.0
Chd2,Cd2,0.0
Chd2,Cd200r1,0.0
Chd2,Cd226,0.0
Chd2,Cd244,0.0
Chd2,Cd247,0.0
Chd2,Cd27,0.0
Chd2,Cd28,0.0
Chd2,Cd37,0.0
Chd2,Cd38,0.0
Chd2,Cd3g,0.0
Chd2,Cd47,0.0
Chd2,Cd48,1.987106904980396
Chd2,Cd5,0.0
Chd2,Cd52,0.0
Chd2,Cd53,0.0
Chd2,Cd6,0.0
Chd2,Cd69,0.0
Chd2,Cd72,0.0
Chd2,Cd8a,0.0
Chd2,Cd8b1,0.0
Chd2,Cd9,0.0
Chd2,Cd96,0.0
Chd2,Cdadc1,0.0
Chd2,Cdc123,0.0
Chd2,Cdc37l1,0.0
Chd2,Cdc40,0.0
Chd2,Cdc42,0.0
Chd2,Cdc42ep3,0.0
Chd2,Cdc42se1,0.0
Chd2,Cdc42se2,0.0
Chd2,Cdipt,0.0
Chd2,Cdk11b,0.0
Chd2,Cdk2ap2,0.0
Chd2,Cdk5rap2,0.0
Chd2,Cdk5rap3,0.0
Chd2,Cdkn1b,0.2165486615077424
Chd2,Cdkn2aipnl,0.0
Chd2,Cdkn2c,0.0
Chd2,Celf1,0.0
Chd2,Cep250,0.0
Chd2,Cep350,0.0
Chd2,Cep57,0.0
Chd2,Cep70,0.0
Chd2,Cetn2,0.0
Chd2,Cetn3,0.0
Chd2,Cfdp1,0.0
Chd2,Cggbp1,0.0
Chd2,Chchd3,0.0
Chd2,Chd1,0.0
Chd2,Chd2,0.0
Chd2,Chd4,0.0
Chd2,Chd6,0.0
Chd2,Chd8,0.0
Chd2,Chd9,0.0
Chd2,Chfr,0.0
Chd2,Chmp1b,0.0
Chd2,Chmp2a,0.0
Chd2,Chmp5,0.0
Chd2,Chn2,0.0
Chd2,Chordc1,0.0
Chd2,Cib1,0.0
Chd2,Cirbp,0.0
Chd2,Cish,0.0
Chd2,Ckap5,0.0
Chd2,Cklf,0.0
Chd2,Cldnd1,0.0
Chd2,Clip1,0.0
Chd2,Clk2,0.0
Chd2,Clk4,0.0
Chd2,Clns1a,0.0
Chd2,Clta,0.0
Chd2,Cmtm6,0.0
Chd2,Cnbp,0.0
Chd2,Cndp2,0.0
Chd2,Cnn2,0.0
Chd2,Cnot2,2.1495027549966306
Chd2,Cnot4,0.0
Chd2,Cnot6l,0.0
Chd2,Cnot8,1.987106904980396
Chd2,Cnp,0.0
Chd2,Cnst,1.8726148009259016
Chd2,Cog4,0.9597250038909846
Chd2,Col4a3bp,0.0
Chd2,Commd3,0.695399791211731
Chd2,Commd4,0.0
Chd2,Commd7,0.0
Chd2,Commd8,0.0
Chd2,Copb1,1.8027149113268872
Chd2,Copb2,3.0071794293304914
Chd2,Cope,3.391382420200709
Chd2,Cops3,0.0025170693532521322
Chd2,Cops4,3.0071794293304914
Chd2,Cops6,0.0
Chd2,Copz1,0.0
Chd2,Coro1b,0.0
Chd2,Cox4i1,1.2572374347442503
Chd2,Cox6a1,0.0
Chd2,Cox7a2l,0.0
Chd2,Cpsf6,0.0
Chd2,Crcp,0.0
Chd2,Creb1,3.391382420200709
Chd2,Creld2,0.0
Chd2,Crip1,0.0
Chd2,Cript,0.0
Chd2,Crlf3,0.0
Chd2,Crnkl1,0.0
Chd2,Crot,0.0
Chd2,Csde1,2.751182710525413
Chd2,Csnk1a1,1.1345646284045898
Chd2,Cst3,0.0
Chd2,Cst7,0.0
Chd2,Ctcf,0.3443719167898386
Chd2,Ctps2,0.0
Chd2,Ctr9,0.0
Chd2,Ctsa,0.0
Chd2,Ctsb,0.0
Chd2,Ctsc,0.0
Chd2,Ctsd,0.0
Chd2,Ctse,0.0
Chd2,Ctss,0.0
Chd2,Ctsw,0.0
Chd2,Cul1,0.0
Chd2,Cuta,0.0
Chd2,Cwc15,0.0
Chd2,Cwc25,0.0
Chd2,Cwc27,0.0
Chd2,Cwf19l2,0.0
Chd2,Cx3cr1,0.0
Chd2,Cxcr3,0.0
Chd2,Cxcr6,0.0
Chd2,Cyb5r3,0.0
Chd2,Cyc1,3.391382420200709
Chd2,Cyfip2,0.0
Chd2,Cyld,0.0
Chd2,Cytip,0.0
Chd2,D16Ertd472e,0.0
Chd2,D3Ertd751e,2.1495027549966306
Chd2,Dad1,0.0
Chd2,Dap,0.0
Chd2,Dapk2,0.0
Chd2,Dars,0.3890397994856557
Chd2,Dazap2,0.0
Chd2,Dcaf11,0.0
Chd2,Dcaf8,0.0
Chd2,Dcp2,0.0
Chd2,Dctn3,0.0
Chd2,Dctn4,1.7441852485420164
Chd2,Dctn5,0.0
Chd2,Dcun1d5,0.0
Chd2,Dda1,0.0
Chd2,Ddhd2,0.0
Chd2,Ddit3,0.0
Chd2,Ddost,0.0
Chd2,Ddrgk1,0.0
Chd2,Ddx17,3.391382420200709
Chd2,Ddx21,0.0
Chd2,Ddx23,0.0
Chd2,Ddx24,0.0
Chd2,Ddx27,0.0
Chd2,Ddx39,0.0
Chd2,Ddx42,0.0
Chd2,Ddx46,0.0
Chd2,Ddx47,0.0
Chd2,Ddx5,0.0
Chd2,Ddx50,0.0
Chd2,Ddx52,0.0
Chd2,Ddx55,0.0
Chd2,Ddx6,0.0
Chd2,Ddx60,0.0
Chd2,Def6,0.0
Chd2,Degs1,0.0
Chd2,Dek,0.0
Chd2,Dennd1c,0.0
Chd2,Dennd2d,0.0
Chd2,Denr,0.0
Chd2,Derl1,0.0
Chd2,Derl2,0.0
Chd2,Dgka,0.0
Chd2,Dguok,3.391382420200709
Chd2,Dhps,1.7861665465864385
Chd2,Dhx15,0.0
Chd2,Dhx16,0.0
Chd2,Dhx29,0.0
Chd2,Dhx57,0.0
Chd2,Dhx8,0.0
Chd2,Dhx9,0.0
Chd2,Dido1,0.0
Chd2,Dkc1,0.0
Chd2,Dnaja1,0.0
Chd2,Dnaja2,0.0
Chd2,Dnajb11,0.0
Chd2,Dnajc1,0.0
Chd2,Dnajc15,0.0
Chd2,Dnajc2,0.0
Chd2,Dnajc3,0.0
Chd2,Dnajc7,0.0
Chd2,Dnajc8,0.0
Chd2,Dnajc9,0.0
Chd2,Dnm1l,0.0
Chd2,Dnm2,0.0
Chd2,Dnmt1,0.0
Chd2,Dnttip2,0.0
Chd2,Dock10,3.0071794293304914
Chd2,Dock11,2.1495027549966306
Chd2,Dock2,0.0
Chd2,Dock8,0.0
Chd2,Dok2,0.0
Chd2,Dpm2,0.0
Chd2,Dpp4,0.0
Chd2,Dpp8,0.0
Chd2,Drg1,0.0
Chd2,Dusp11,0.0
Chd2,Dusp6,0.0
Chd2,Dync1li2,0.0
Chd2,Dynlrb1,0.0
Chd2,Dynlt3,0.0
Chd2,Eapp,0.0
Chd2,Ebna1bp2,0.0
Chd2,Ebp,0.9636397993710172
Chd2,Ecd,0.0
Chd2,Ech1,0.0
Chd2,Ecsit,0.0
Chd2,Edf1,0.0
Chd2,Eea1,0.0
Chd2,Eef1b2,0.0
Chd2,Eef1d,0.0
Chd2,Efhd2,0.0
Chd2,Egln2,0.0
Chd2,Ehbp1l1,0.0
Chd2,Ehd4,0.0
Chd2,Ehmt1,0.0
Chd2,Eif1ax,0.0
Chd2,Eif2ak1,0.0
Chd2,Eif2ak2,0.0
Chd2,Eif2b2,0.0
Chd2,Eif2b4,0.0
Chd2,Eif3a,0.0
Chd2,Eif3c,2.1495027549966306
Chd2,Eif3d,1.2572374347442503
Chd2,Eif3f,0.0
Chd2,Eif3g,0.0
Chd2,Eif3h,0.0
Chd2,Eif3i,0.0
Chd2,Eif3k,0.3842029908702176
Chd2,Eif3l,0.0
Chd2,Eif3m,0.0
Chd2,Eif4a2,0.0
Chd2,Eif4e3,0.0
Chd2,Eif4g1,0.0
Chd2,Eif4g2,0.0
Chd2,Eif5,0.0
Chd2,Eif5b,2.1495027549966306
Chd2,Eif6,0.0
Chd2,Elf1,0.0
Chd2,Elf2,0.0
Chd2,Elk4,0.0
Chd2,Elovl1,0.0
Chd2,Emb,0.0
Chd2,Emg1,0.0
Chd2,Eml4,0.0
Chd2,Emp3,0.0
Chd2,Enpp4,0.0
Chd2,Ensa,0.0
Chd2,Entpd1,0.0
Chd2,Eprs,0.0
Chd2,Eps15,0.0
Chd2,Epsti1,0.0
Chd2,Ergic2,0.0
Chd2,Erich1,0.0
Chd2,Erp44,0.0
Chd2,Esco1,0.0
Chd2,Esd,0.0
Chd2,Esf1,0.0
Chd2,Etf1,0.0
Chd2,Etfa,3.391382420200709
Chd2,Exoc3,0.0
Chd2,Exosc2,0.0
Chd2,Exosc3,0.0
Chd2,Exosc4,0.0
Chd2,Exosc7,0.0
Chd2,Exosc8,0.0
Chd2,Ezh2,0.0
Chd2,Ezr,0.0
Chd2,Faf2,0.0
Chd2,Faim,0.0
Chd2,Fam105a,0.0
Chd2,Fam107b,0.0
Chd2,Fam111a,0.0
Chd2,Fam114a2,0.0
Chd2,Fam133b,0.0
Chd2,Fam13b,0.0
Chd2,Fam162a,0.0
Chd2,Fam169b,0.0
Chd2,Fam172a,0.0
Chd2,Fam173a,0.0
Chd2,Fam189b,0.0
Chd2,Fam32a,0.0
Chd2,Fam35a,0.0
Chd2,Fam3c,0.0
Chd2,Fam45a,0.0
Chd2,Fam46c,0.0
Chd2,Fam49a,0.0
Chd2,Fam49b,0.0
Chd2,Fam76b,0.0
Chd2,Fam96a,0.0
Chd2,Fam96b,0.0
Chd2,Fam98a,0.0
Chd2,Fam98b,0.0
Chd2,Far1,2.4860168976066306
Chd2,Fasl,0.0
Chd2,Fastk,0.0
Chd2,Fbxl12,2.4860168976066306
Chd2,Fbxl5,0.0
Chd2,Fbxw2,0.0
Chd2,Fcho2,0.0
Chd2,Fermt3,0.0
Chd2,Fgd3,0.0
Chd2,Fgfr1op2,2.751182710525413
Chd2,Fgl2,0.0
Chd2,Fip1l1,0.0
Chd2,Fis1,0.0
Chd2,Fkbp1a,0.0
Chd2,Fkbp2,0.0
Chd2,Fkbp3,0.0
Chd2,Fkbp4,0.0
Chd2,Fli1,0.0
Chd2,Flii,0.0
Chd2,Flot1,0.0
Chd2,Flywch1,0.0
Chd2,Fnbp1,0.0
Chd2,Fnbp4,0.0
Chd2,Fndc3a,0.0
Chd2,Fnta,0.0
Chd2,Foxn3,0.0
Chd2,Frg1,0.0
Chd2,Fryl,0.0
Chd2,Fth1,1.8416795594226845
Chd2,Fubp1,0.5514059045944483
Chd2,Fuca1,0.0
Chd2,Fundc2,0.0
Chd2,Fus,0.0
Chd2,Fxr1,0.0
Chd2,Fxyd5,0.0
Chd2,Fyb,0.0
Chd2,Fyco1,0.0
Chd2,Fyn,0.0
Chd2,G3bp2,0.0
Chd2,Gabarap,0.0
Chd2,Galnt6,0.9318087421435284
Chd2,Gas5,0.09017471411648922
Chd2,Gbf1,0.0
Chd2,Gbp4,0.0
Chd2,Gbp5,0.0
Chd2,Gbp8,0.0
Chd2,Gbp9,0.0
Chd2,Gcc2,0.0
Chd2,Gdi2,2.751182710525413
Chd2,Gem,0.21840682073595533
Chd2,Gemin7,0.0
Chd2,Ggnbp2,1.3720541712927636
Chd2,Ghitm,3.391382420200709
Chd2,Gimap1,0.0
Chd2,Gimap7,0.0
Chd2,Gimap8,0.0
Chd2,Git2,0.0
Chd2,Gle1,0.0
Chd2,Glg1,0.0
Chd2,Glipr1,0.0
Chd2,Glmn,0.0
Chd2,Glod4,0.0
Chd2,Glrx2,0.0
Chd2,Gltp,0.0
Chd2,Glyr1,0.0
Chd2,Gm11346,0.0
Chd2,Gm12216,0.0
Chd2,Gm12250,0.0
Chd2,Gna15,0.0
Chd2,Gnai2,0.0
Chd2,Gnai3,0.0
Chd2,Gng2,0.0
Chd2,Gnl2,0.0
Chd2,Gnptg,0.0
Chd2,Golga1,0.3967244572902102
Chd2,Golga3,0.0
Chd2,Golga5,0.0
Chd2,Golgb1,0.0
Chd2,Golim4,0.0
Chd2,Gorasp2,0.0
Chd2,Gpatch2,0.0
Chd2,Gpatch8,1.7527782977064204
Chd2,Gpbp1,0.0
Chd2,Gpcpd1,0.0
Chd2,Gpr108,0.0
Chd2,Gpr171,0.0
Chd2,Gpr174,0.0
Chd2,Gpr18,0.0
Chd2,Gpr55,0.0
Chd2,Gpr65,1.7861665465864385
Chd2,Gprin3,1.338555435956783
Chd2,Gpx1,0.0
Chd2,Grap,0.0
Chd2,Grap2,0.0
Chd2,Gripap1,0.0
Chd2,Grpel1,0.0
Chd2,Gsk3b,0.4662441721237196
Chd2,Gspt1,0.0
Chd2,Gtf2e2,0.0
Chd2,Gtf2f1,0.0
Chd2,Gtf2h5,0.0
Chd2,Gtf3c6,0.0
Chd2,Gtpbp4,0.0
Chd2,Gusb,0.0
Chd2,Gzma,0.0
Chd2,Gzmk,0.0
Chd2,H13,0.0
Chd2,H2-M3,0.0
Chd2,H2afv,0.0
Chd2,H2afy,1.8726148009259016
Chd2,Hcfc1,0.0
Chd2,Hcst,0.0
Chd2,Hdgf,0.0
Chd2,Hdlbp,0.0
Chd2,Hectd1,0.0
Chd2,Hells,0.0
Chd2,Helz,0.14388383064546506
Chd2,Herc2,0.0
Chd2,Herc4,1.7861665465864385
Chd2,Herpud1,0.0
Chd2,Hes6,0.0
Chd2,Hif1a,2.4860168976066306
Chd2,Hif1an,0.0
Chd2,Hint1,0.0
Chd2,Hip1,0.0
Chd2,Hist1h1e,1.7512680912538034
Chd2,Hltf,0.0
Chd2,Hmox2,0.0
Chd2,Hnrnpa2b1,0.039985022063601605
Chd2,Hnrnpab,1.7861665465864385
Chd2,Hnrnpc,0.0
Chd2,Hnrnph3,0.0
Chd2,Hnrnpm,0.0
Chd2,Hnrnpr,0.0
Chd2,Hnrnpu,0.0
Chd2,Hnrnpul2,0.0
Chd2,Hook1,3.391382420200709
Chd2,Hp1bp3,0.0
Chd2,Hsbp1,0.0
Chd2,Hscb,0.0
Chd2,Hsd11b1,0.0
Chd2,Hsd17b11,0.0
Chd2,Hsp90ab1,0.0
Chd2,Hsp90b1,0.0
Chd2,Hspa4,1.7267347783202633
Chd2,Hspa5,0.0
Chd2,Hspa9,0.0
Chd2,Hsph1,0.0
Chd2,Htatsf1,2.4860168976066306
Chd2,Hvcn1,2.1495027549966306
Chd2,Hyi,0.0
Chd2,Icam1,3.0071794293304914
Chd2,Icos,0.0
Chd2,Id2,0.0
Chd2,Idh3a,0.0
Chd2,Idh3b,0.19362695252528025
Chd2,Idh3g,0.0
Chd2,Ier2,0.0
Chd2,Ier3ip1,0.0
Chd2,Ifi203,0.0
Chd2,Ifi35,0.0
Chd2,Ifi47,0.0
Chd2,Ifit1,0.0
Chd2,Ifit2,0.0
Chd2,Ifit3,0.0
Chd2,Ifnar2,0.0
Chd2,Ifngr1,0.0
Chd2,Ift20,0.0
Chd2,Igbp1,0.0
Chd2,Igtp,0.0
Chd2,Ikbkb,0.0
Chd2,Ikzf1,0.0
Chd2,Ikzf3,0.0
Chd2,Il10ra,0.0
Chd2,Il10rb,0.0
Chd2,Il16,0.0
Chd2,Il18r1,0.0
Chd2,Il18rap,0.0
Chd2,Il2rb,0.0
Chd2,Il2rg,0.0
Chd2,Ildr1,0.0
Chd2,Ilf2,0.0
Chd2,Immt,0.0
Chd2,Imp4,0.0
Chd2,Impa1,0.0
Chd2,Ing1,0.9380682052997844
Chd2,Inpp1,0.0
Chd2,Ipcef1,0.0
Chd2,Iqgap2,0.0
Chd2,Irf1,0.0
Chd2,Irf2,0.0
Chd2,Irf3,0.0
Chd2,Irf7,0.0
Chd2,Irf9,0.0
Chd2,Irgm1,0.0
Chd2,Isg20,0.0
Chd2,Itch,0.0
Chd2,Itga4,0.0
Chd2,Itgb1,0.0
Chd2,Itgb1bp1,0.0
Chd2,Itgb2,0.0
Chd2,Itgb7,0.0
Chd2,Itk,0.0
Chd2,Itm2b,0.0
Chd2,Itm2c,0.0
Chd2,Itpkb,0.0
Chd2,Itpr2,0.0
Chd2,Itsn2,1.8726148009259016
Chd2,Iws1,0.0
Chd2,Jak1,0.0
Chd2,Jakmip1,0.0
Chd2,Jkamp,0.0
Chd2,Jtb,0.1631161753835763
Chd2,Katna1,0.0
Chd2,Kcnh2,0.0
Chd2,Kdm3b,0.0
Chd2,Kdm4c,1.0516158454384597
Chd2,Kdm5a,0.0
Chd2,Kdm5c,0.0
Chd2,Khdrbs1,0.0
Chd2,Kif13b,0.0
Chd2,Kif5b,0.0
Chd2,Kif5c,0.0
Chd2,Klf2,0.0
Chd2,Klf3,1.987106904980396
Chd2,Klf6,0.0
Chd2,Klhl28,0.0
Chd2,Klhl6,0.0
Chd2,Klhl9,0.0
Chd2,Klk8,0.0
Chd2,Klrd1,0.0
Chd2,Klrk1,0.0
Chd2,Krcc1,0.0
Chd2,Krtcap2,0.012509902038789815
Chd2,Ktn1,0.0
Chd2,L3mbtl3,3.0071794293304914
Chd2,Lancl1,0.0
Chd2,Laptm5,0.0
Chd2,Larp7,0.0
Chd2,Lars,0.0
Chd2,Las1l,0.0
Chd2,Lat,0.0
Chd2,Lax1,0.0
Chd2,Lbr,0.0
Chd2,Lck,0.0
Chd2,Lcor,1.7512680912538034
Chd2,Lcp1,0.0
Chd2,Lcp2,0.0
Chd2,Ldha,0.0
Chd2,Lef1,0.0
Chd2,Leprot,0.0
Chd2,Leprotl1,0.0
Chd2,Lgals1,0.0
Chd2,Lgals3,0.0
Chd2,Lgals3bp,0.0
Chd2,Lgals9,0.0
Chd2,Lias,0.0
Chd2,Limd2,0.0
Chd2,Lims1,0.0
Chd2,Lin7c,0.0
Chd2,Litaf,0.0
Chd2,Lman2,0.0
Chd2,Lnpep,0.0
Chd2,Lonp2,0.0
Chd2,Lpar6,0.0
Chd2,Lpcat1,0.0
Chd2,Lpxn,0.0
Chd2,Lrba,0.0
Chd2,Lrch3,0.0
Chd2,Lrmp,0.0
Chd2,Lrp10,0.0
Chd2,Lrrcc1,0.0
Chd2,Lrrfip1,0.0
Chd2,Lrrk1,0.0
Chd2,Lsm10,0.0
Chd2,Lsm14a,0.0
Chd2,Lsp1,0.0
Chd2,Lta4h,0.0
Chd2,Ltv1,0.0
Chd2,Luc7l,0.0
Chd2,Luc7l3,0.0
Chd2,Ly6e,0.0
Chd2,Ly75,0.0
Chd2,Lyar,0.0
Chd2,M6pr,2.1495027549966306
Chd2,Macf1,0.0
Chd2,Madd,0.0
Chd2,Maf1,1.338555435956783
Chd2,Mak16,0.0
Chd2,Malt1,0.0
Chd2,Man1a,0.0
Chd2,Man1a2,0.0
Chd2,Man2b1,0.0
Chd2,Manf,0.0
Chd2,Map2k2,0.0
Chd2,Map3k2,0.0
Chd2,Mapk1,0.0
Chd2,Mapkap1,0.0
Chd2,Mapre1,0.0
Chd2,Mapre2,1.8726148009259016
Chd2,March2,0.0
Chd2,Mark3,0.0
Chd2,Mat2b,0.0
Chd2,Matr3,0.0
Chd2,Mbnl1,0.0
Chd2,Mbp,2.4860168976066306
Chd2,Mcm3ap,0.0
Chd2,Mctp2,0.0
Chd2,Mcts1,0.0
Chd2,Mdfic,0.0
Chd2,Mdh1,0.0
Chd2,Mdh2,2.751182710525413
Chd2,Mdm4,0.0
Chd2,Me2,0.0
Chd2,Mea1,0.0
Chd2,Med10,0.0
Chd2,Med11,0.0
Chd2,Med19,0.0
Chd2,Med28,0.0
Chd2,Med30,0.0
Chd2,Med4,0.0
Chd2,Med8,0.0
Chd2,Mef2a,1.8416795594226845
Chd2,Metap2,0.0
Chd2,Mettl5,0.0
Chd2,Mff,0.0
Chd2,Mfng,0.0
Chd2,Mgat2,0.0
Chd2,Mgea5,0.0
Chd2,Mia3,0.0
Chd2,Mical1,0.0
Chd2,Mier1,0.0
Chd2,Mier2,0.0
Chd2,Mitd1,0.0
Chd2,Mkrn1,0.0
Chd2,Mkrn2,0.0
Chd2,Mlec,0.0
Chd2,Mllt10,0.0
Chd2,Mlx,0.0
Chd2,Mnat1,0.0
Chd2,Mndal,0.0
Chd2,Morc3,0.0
Chd2,Mphosph10,0.0
Chd2,Mphosph8,0.0
Chd2,Mrpl18,0.0
Chd2,Mrpl24,0.0
Chd2,Mrpl28,0.0
Chd2,Mrpl3,0.0
Chd2,Mrpl30,0.0
Chd2,Mrpl40,0.0
Chd2,Mrpl52,0.8808096566466062
Chd2,Mrps14,1.0113633078091326
Chd2,Mrps17,0.0
Chd2,Mrps23,0.0
Chd2,Mrps24,0.0
Chd2,Mrps26,0.0
Chd2,Mrps34,0.0
Chd2,Mrps35,0.0
